,State,Bill Name,Issues,Status,Status Detail,Status Date,Month,Day,Year
1137,Oklahoma,HB 1449,Other anti-LGBTQ bills,Passed into Law,Governor signed,05/31/2024,5,31,2024
1138,Massachusetts,H 509,Curriculum censorship | Restricting student & educator rights,Advancing,Joint hearing scheduled,10/11/2023,10,11,2023
1139,South Carolina,HB 3728,Curriculum censorship | Other school restrictions | Restricting student & educator rights,,,,,,
1140,Ohio,HB 245,Drag bans | Free speech & expression bans | ,,,,,,
1141,Massachusetts,H 458,Curriculum censorship | Restricting student & educator rights,Advancing,Joint hearing,07/17/2023,7,17,2023
1142,Wisconsin,AB 465,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Vetoed by Governor; Assembly failed to override veto,05/15/2024,5,15,2024
1143,Wisconsin,AB 510,Curriculum censorship | Other school restrictions | Restricting student & educator rights,Defeated,Vetoed by Governor; Assembly failed to override veto,05/15/2024,5,15,2024
1144,Alaska,H.B. 183,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,05/15/2024,5,15,2024
1145,Alaska,HB 174,Other anti-LGBTQ bills,Defeated,Legislative session ended,05/15/2024,5,15,2024
1146,Alaska,H.B. 105,Curriculum censorship | Other school restrictions | Restricting student & educator rights | School facilities bans,Defeated,Legislative session ended,05/15/2024,5,15,2024
1147,Kansas,HB 2436,Other anti-LGBTQ bills,,,,,,
1148,Kansas,SB 233,Healthcare age restrictions | Healthcare restrictions | ,Defeated,House Motion to override veto failed; Veto sustained,04/29/2024,4,29,2024
1149,Wisconsin,SB 377,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,05/12/2024,5,12,2024
1150,Wisconsin,SB 489,Curriculum censorship | Other school restrictions | Restricting student & educator rights,Defeated,Companion bill vetoed by Governor; Assembly failed to override veto,05/15/2024,5,15,2024
1151,Wisconsin,SB 378,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,03/12/2024,3,12,2024
1152,Maine,LD 678,Other school restrictions | Restricting student & educator rights,,,,,,
1153,Maine,LD 930,Restricting student & educator rights | School sports bans,,,,,,
1154,Wisconsin,SB 479,Healthcare restrictions | Other healthcare barriers,Defeated,Legislative session ended,03/12/2024,3,12,2024
1155,Wisconsin,SB 438,Other anti-LGBTQ bills,Defeated,Legislative session ended,03/12/2024,3,12,2024
1156,Wisconsin,SB 480,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Companion bill vetoed by Governor; Assembly failed to override veto,05/15/2024,5,15,2024
1157,Wisconsin,AB 447,Other anti-LGBTQ bills,Defeated,Legislative session ended,03/12/2024,3,12,2024
1158,Wisconsin,AB 609,Healthcare restrictions | Other healthcare barriers,Defeated,Legislative session ended,03/12/2024,3,12,2024
1159,Wisconsin,AB 502,Healthcare age restrictions | Healthcare restrictions | Other healthcare barriers,Defeated,Legislative session ended,03/12/2024,3,12,2024
1160,Wisconsin,AB 378,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,03/12/2024,3,12,2024
1161,Ohio,HB 183,Restricting student & educator rights | School facilities bans,,,,,,
1162,Nebraska,LB 575,Restricting student & educator rights | School facilities bans | School sports bans,,,,,,
1163,Tennessee,HB 1386,Other anti-LGBTQ bills,Defeated,Legislative session ended,04/25/2024,4,25,2024
1164,Tennessee,HB 878,Religious exemptions | Weakening Civil Rights Laws,Passed into Law,Signed by Governor,02/21/2024,2,21,2024
1165,Tennessee,SB 1110,Other anti-LGBTQ bills,Defeated,Legislative session ended,04/25/2024,4,25,2024
1166,Georgia,SB 180,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,03/28/2024,3,28,2024
1167,Georgia,SB 88,Curriculum censorship | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,03/28/2024,3,28,2024
1168,Iowa,HF 290,Barriers to accurate IDs | Re-definition of sex | Weakening Civil Rights Laws,,,,,,
1169,Tennessee,SB 620,Curriculum censorship | Forced outing in schools | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,04/25/2024,4,25,2024
1170,Tennessee,HB 30,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,04/25/2024,4,25,2024
1171,Ohio,HB 68,Healthcare age restrictions | Healthcare restrictions | ,,,,,,
1172,West Virginia,SB 517,Weakening Civil Rights Laws,Defeated,Legislative session ended,03/09/2024,3,9,2024
1173,Washington,HB 1233,Other anti-LGBTQ bills,,,,,,
1174,Washington,SB 5653,Curriculum censorship | Forced outing in schools | Restricting student & educator rights,,,,,,
1175,Puerto Rico,PS 1345,Religious exemptions | Weakening Civil Rights Laws,Advancing,First reading and referred to committee,10/03/2023,10,3,2023
1176,Puerto Rico,PC 1887,Religious exemptions | Weakening Civil Rights Laws,Advancing,First reading and referred to committee,10/17/2023,10,17,2023
1177,West Virginia,SB 103,Free speech & expression bans | ,Defeated,Legislative session ended,03/09/2024,3,9,2024
1178,West Virginia,SB 253,Free speech & expression bans | ,Defeated,Legislative session ended,03/09/2024,3,9,2024
1179,West Virginia,HB 3001,Restricting student & educator rights,Defeated,Legislative session ended,03/09/2024,3,9,2024
1180,West Virginia,HB 3097,Healthcare restrictions | ,Defeated,Legislative session ended,03/09/2024,3,9,2024
1181,West Virginia,HB 3183,Healthcare restrictions | Other anti-LGBTQ bills | Restricting student & educator rights,Defeated,Legislative session ended,03/09/2024,3,9,2024
1182,West Virginia,HB 3176,Free speech & expression bans | Restricting student & educator rights,Defeated,Legislative session ended,03/09/2024,3,9,2024
1183,West Virginia,HB 3503,Other anti-LGBTQ bills,Defeated,Legislative session ended,03/09/2024,3,9,2024
1184,West Virginia,SB 697,Healthcare restrictions | ,Defeated,Legislative session ended,03/09/2024,3,9,2024
1185,West Virginia,SB 692,Healthcare restrictions | Restricting student & educator rights,Defeated,Legislative session ended,03/09/2024,3,9,2024
1186,Vermont,H 183,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,05/10/2024,5,10,2024
1187,Vermont,H 513,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,05/10/2024,5,10,2024
1188,Tennessee,HB 1411,Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,04/25/2024,4,25,2024
1189,Tennessee,SB 5,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/25/2024,4,25,2024
1190,Tennessee,HB 571,Other anti-LGBTQ bills,Defeated,Legislative session ended,04/25/2024,4,25,2024
1191,Tennessee,HB 1447,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/25/2024,4,25,2024
1192,Tennessee,HB 1414,Curriculum censorship | Forced outing in schools | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,04/25/2024,4,25,2024
1193,Tennessee,HB 1378,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/25/2024,4,25,2024
1194,Tennessee,SB 1469,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/25/2024,4,25,2024
1195,Tennessee,SB 841,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,04/25/2024,4,25,2024
1196,Tennessee,SB 603,Other anti-LGBTQ bills,Defeated,Legislative session ended,04/25/2024,4,25,2024
1197,Tennessee,SB 1117,Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,04/25/2024,4,25,2024
1198,South Carolina,HB 3485,Forced outing in schools | Other school restrictions | Restricting student & educator rights,Advancing,Referred to committee,01/10/2023,1,10,2023
1199,South Carolina,SB 364,Barriers to accurate IDs | ,Advancing,Referred to committee,01/10/2023,1,10,2023
1200,South Carolina,HB 3551,Forced outing in schools | Healthcare age restrictions | Healthcare restrictions | Restricting student & educator rights,Advancing,Referred to committee,01/10/2023,1,10,2023
1201,South Carolina,SB 274,Forced outing in schools | Healthcare age restrictions | Healthcare funding restrictions | Healthcare restrictions | Other school restrictions | Restricting student & educator rights,,,,,,
1202,South Carolina,SB 243,Healthcare age restrictions | Healthcare restrictions | ,Advancing,Referred to committee,01/10/2023,1,10,2023
1203,South Carolina,HB 3466,Other school restrictions | Restricting student & educator rights,,,,,,
1204,South Carolina,HB 3304,Other school restrictions | Restricting student & educator rights,Advancing,Referred to committee,01/10/2023,1,10,2023
1205,South Carolina,HB 3616,Drag bans | Free speech & expression bans | ,Advancing,Referred to committee,01/11/2023,1,11,2023
1206,South Carolina,HB 3611,Religious exemptions | Weakening Civil Rights Laws,Advancing,Referred to committee,01/11/2023,1,11,2023
1207,South Carolina,SB 424,Curriculum censorship | Other anti-LGBTQ bills | Other school restrictions | Restricting student & educator rights,Advancing,Referred to committee,01/19/2023,1,19,2023
1208,South Carolina,HB 3197,Forced outing in schools | Other school restrictions | Restricting student & educator rights,Advancing,Referred to committee,01/10/2023,1,10,2023
1209,South Carolina,SB 234,Forced outing in schools | Restricting student & educator rights,,,,,,
1210,South Carolina,HB 3801,Religious exemptions | Weakening Civil Rights Laws,Advancing,Referred to committee,01/25/2023,1,25,2023
1211,South Carolina,HB 3827,Curriculum censorship | Forced outing in schools | Other school restrictions | Restricting student & educator rights,Advancing,Referred to committee ,01/26/2023,1,26,2023
1212,South Carolina,SB 585,Drag bans | Free speech & expression bans | ,Advancing,First read and referred to committee,03/02/2023,3,2,2023
1213,South Carolina,SB 623,Barriers to accurate IDs | ,Advancing,First read and referred to committee,03/14/2023,3,14,2023
1214,Pennsylvania,HB 216,Restricting student & educator rights | School sports bans,Advancing,Referred to committee,03/08/2023,3,8,2023
1215,Ohio,HB 6,Restricting student & educator rights | School sports bans,Advancing,Reported by committee,05/10/2023,5,10,2023
1216,Ohio,HB 151,Other anti-LGBTQ bills,,,,,,
1217,Ohio,SB 83,Other anti-LGBTQ bills,,,,,,
1218,New Hampshire,HB 417,Healthcare restrictions | ,Defeated,Legislative session ended,06/13/2024,6,13,2024
1219,New Hampshire,SB 272,Restricting student & educator rights,Defeated,Legislative session ended,06/13/2024,6,13,2024
1220,Nebraska,LB 371,Drag bans | Free speech & expression bans | ,,,,,,
1221,Nebraska,LB 810,Religious exemptions | Weakening Civil Rights Laws,,,,,,
1222,Michigan,HB 4539,Healthcare age restrictions | Healthcare restrictions | ,Advancing,First read and referred to committee,05/09/2023,5,9,2023
1223,Michigan,HB 4075,Religious exemptions | Weakening Civil Rights Laws,Advancing,Notice given to discharge committee,03/15/2023,3,15,2023
1224,Michigan,HB 4195,Restricting student & educator rights | School facilities bans,Advancing,First read and referred to committee,03/07/2023,3,7,2023
1225,Michigan,HB 4257,Healthcare age restrictions | Healthcare restrictions | ,Advancing,First read and referred to committee,03/09/2023,3,9,2023
1226,Michigan,HB 4345,Religious exemptions | Weakening Civil Rights Laws,Advancing,First read and referred to committee,04/11/2023,4,11,2023
1227,Michigan,HB 4540,Healthcare age restrictions | Healthcare restrictions | ,Advancing,First read and referred to committee,05/09/2023,5,9,2023
1228,Michigan,HB 4546,Restricting student & educator rights | School sports bans,Advancing,First read and referred to committee,05/11/2023,5,11,2023
1229,Kansas,SB 255,Restricting student & educator rights | School facilities bans,Advancing,Committee hearing,03/22/2023,3,22,2023
1230,Kansas,HB 2263,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/30/2024,4,30,2024
1231,Kansas,SB 149,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,04/30/2024,4,30,2024
1232,Kansas,SB 201,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,04/30/2024,4,30,2024
1233,Kansas,SB 207,Other school restrictions | Religious exemptions | Restricting student & educator rights | Weakening Civil Rights Laws,Defeated,Legislative session ended,04/30/2024,4,30,2024
1234,Kansas,HB 2404,Other anti-LGBTQ bills,Defeated,Legislative session ended,04/30/2024,4,30,2024
1235,Kansas,SB 12,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/30/2024,4,30,2024
1236,Kansas,SB 224,Other anti-LGBTQ bills,Defeated,Legislative session ended,04/30/2024,4,30,2024
1237,Iowa,SF 110,Healthcare funding restrictions | Healthcare restrictions | Other healthcare barriers,,,,,,
1238,Iowa,SF 83,Curriculum censorship | Restricting student & educator rights,,,,,,
1239,Iowa,SF 129,Forced outing in schools | Healthcare age restrictions | Healthcare restrictions | Other anti-LGBTQ bills | Restricting student & educator rights,,,,,,
1240,Iowa,SF 159,Forced outing in schools | Restricting student & educator rights,,,,,,
1241,Iowa,HF 229,Religious exemptions | Weakening Civil Rights Laws,,,,,,
1242,Iowa,HF 325,Other civil rights restrictions | Public accommodation bans | Weakening Civil Rights Laws,,,,,,
1243,Iowa,SF 348,Drag bans | Free speech & expression bans | ,,,,,,
1244,Iowa,SF 212,Religious exemptions | Weakening Civil Rights Laws,,,,,,
1245,Iowa,HF 508,Other anti-LGBTQ bills | Religious exemptions | Weakening Civil Rights Laws,,,,,,
1246,Iowa,HF 482,Restricting student & educator rights | School facilities bans,,,,,,
1247,Iowa,HF 9,Forced outing in schools | Restricting student & educator rights,,,,,,
1248,Iowa,HF 190,Other civil rights restrictions | Weakening Civil Rights Laws,,,,,,
1249,Iowa,HSB 222,Curriculum censorship | Forced outing in schools | Other school restrictions | Restricting student & educator rights,,,,,,
1250,Iowa,HF 8,Curriculum censorship | Restricting student & educator rights,,,,,,
1251,Iowa,HF 348,Curriculum censorship | Restricting student & educator rights,,,,,,
1252,Iowa,HF 616,Other anti-LGBTQ bills,,,,,,
1253,Iowa,HF 180,Forced outing in schools | Other school restrictions | Restricting student & educator rights,,,,,,
1254,Iowa,SF 297,Religious exemptions | Weakening Civil Rights Laws,,,,,,
1255,Georgia,SB 141,Forced outing in schools | Healthcare age restrictions | Healthcare restrictions | Restricting student & educator rights,Defeated,Legislative session ended,03/28/2024,3,28,2024
1256,Georgia,HB 653,Forced outing in schools | Healthcare age restrictions | Healthcare restrictions | Restricting student & educator rights,Defeated,Legislative session ended,03/28/2024,3,28,2024
1257,Alaska,HB 27,Restricting student & educator rights | School sports bans,,,,,,
1258,Alaska,SB 96,Curriculum censorship | Other school restrictions | Restricting student & educator rights | School facilities bans,Defeated,Legislative session ended,05/15/2024,5,15,2024
1259,Wisconsin,SB 704,Healthcare restrictions | ,Defeated,Legislative session ended,03/12/2024,3,12,2024
1260,Wisconsin,AB 729,Healthcare restrictions | ,Defeated,Legislative session ended,03/12/2024,3,12,2024
1261,Hawaii,HB 508,Restricting student & educator rights | School sports bans,,,,,,
1262,Hawaii,HB 509,Curriculum censorship | Restricting student & educator rights,,,,,,
1263,Hawaii,SB 1429,Restricting student & educator rights | School sports bans,,,,,,
1264,Hawaii,SB 1428,Curriculum censorship | Forced outing in schools | Restricting student & educator rights,,,,,,
1265,Hawaii,HB 891,Healthcare age restrictions | Healthcare restrictions | ,,,,,,
1266,Minnesota,SF 934,Restricting student & educator rights | School facilities bans | School sports bans,Defeated,Legislative session ended,05/20/2024,5,20,2024
1267,Minnesota,HF 3022,Curriculum censorship | Forced outing in schools | Restricting student & educator rights,Defeated,Legislative session ended,05/20/2024,5,20,2024
1268,Minnesota,SF 3272,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,05/20/2024,5,20,2024
1269,Minnesota,HF 551,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,05/20/2024,5,20,2024
1270,Minnesota,SF 724,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,05/20/2024,5,20,2024
1271,Minnesota,HF 1086,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,05/20/2024,5,20,2024
1272,Minnesota,SF 933,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,05/20/2024,5,20,2024
1273,Minnesota,HF 1903,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,05/20/2024,5,20,2024
1274,Minnesota,HF 3264,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,05/20/2024,5,20,2024
1275,Minnesota,SF 3280,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,05/20/2024,5,20,2024
1276,North Carolina,H 43,Healthcare age restrictions | Healthcare restrictions | ,Advancing,Referred to committee,02/06/2023,2,6,2023
1277,North Carolina,S 560,Healthcare age restrictions | Healthcare restrictions | ,Advancing,Referred to committee,04/05/2023,4,5,2023
1278,North Carolina,S 641,Religious exemptions | Weakening Civil Rights Laws,Advancing,First read and referred to committee,04/06/2023,4,6,2023
1279,North Carolina,H 786,Forced outing in schools | Healthcare age restrictions | Healthcare funding restrictions | Healthcare restrictions | Restricting student & educator rights,Advancing,First read and referred to committee,04/19/2023,4,19,2023
1280,North Carolina,H 819,Religious exemptions | Weakening Civil Rights Laws,Advancing,Reported favorably and referred to committee,04/27/2023,4,27,2023
1281,North Carolina,S 636,Restricting student & educator rights | School sports bans,Advancing,Senate passed as amended; House re-referred to committee,09/11/2023,9,11,2023
1282,Texas,SB 77,Restricting student & educator rights,Introduced,,10/27/2023,10,27,2023
1283,Texas,SB 12,Free speech & expression bans | ,Passed into Law,Governor signed,06/18/2023,6,18,2023
1284,Michigan,HJR E,Other anti-LGBTQ bills,Advancing,First read and referred to committee,06/14/2023,6,14,2023
1285,Alabama,SB 261,Other anti-LGBTQ bills,Passed into Law,Governor signed,06/06/2023,6,6,2023
1286,Rhode Island,S 959,Weakening Civil Rights Laws,Defeated,Dead,06/16/2023,6,16,2023
1287,Rhode Island,S 960,Barriers to accurate IDs | ,Defeated,Dead,06/16/2023,6,16,2023
1288,Texas,SB 1601,Free speech & expression bans | ,Defeated,Dead,05/29/2023,5,29,2023
1289,Alabama,SB 211,Restricting student & educator rights,Defeated,Legislative session ended,06/06/2023,6,6,2023
1290,Alabama,HB 354,Restricting student & educator rights,Defeated,Legislative session ended,06/06/2023,6,6,2023
1291,Rhode Island,SB 958,Healthcare restrictions | ,Defeated,Dead,06/16/2023,6,16,2023
1292,Louisiana,HB 648,Healthcare restrictions | ,Passed into Law,House and Senate override of Governor veto,07/18/2023,7,18,2023
1293,Alabama,HB 405,Other anti-LGBTQ bills,Defeated,Legislative session ended,06/06/2023,6,6,2023
1294,Alabama,HB 401,Free speech & expression bans | Restricting student & educator rights,Defeated,Legislative session ended,06/06/2023,6,6,2023
1295,North Carolina,H 808,Healthcare restrictions | Restricting student & educator rights,Passed into Law,House and Senate override of Governor veto,08/16/2023,8,16,2023
1296,South Carolina,S 624,Other anti-LGBTQ bills,Advancing,First read and referred to committee,03/14/2023,3,14,2023
1297,Texas,HB 3082,Weakening Civil Rights Laws,Defeated,Dead,05/29/2023,5,29,2023
1298,Mississippi,HB 1733,Healthcare restrictions | ,Passed into Law,Governor signed,03/27/2023,3,27,2023
1299,Louisiana,HB 463,Healthcare restrictions | ,Defeated,Refer to substituted bill HB 648,07/18/2023,7,18,2023
1300,North Carolina,S 631,Restricting student & educator rights,Passed into Law,Companion bill H. 574 passed,08/16/2023,8,16,2023
1301,North Carolina,H 574,Restricting student & educator rights,Passed into Law,House and Senate override of Governor veto,08/16/2023,8,16,2023
1302,Alabama,HB 261,Restricting student & educator rights,Passed into Law,Governor signed,05/30/2023,5,30,2023
1303,North Carolina,S 639,Healthcare restrictions | Restricting student & educator rights,Passed into Law,Companion bill H. 808 passed,08/16/2023,8,16,2023
1304,Idaho,HB 308,Weakening Civil Rights Laws,Advancing,Dead,04/06/2023,4,6,2023
1305,Louisiana,HB 466,Restricting student & educator rights,Defeated,Governor vetoed; House veto override failed,07/18/2023,7,18,2023
1306,Missouri,HB 15,Other anti-LGBTQ bills,Defeated,Vetoed in part by Governor,05/15/2023,5,15,2023
1307,Missouri,HB 13,Other anti-LGBTQ bills,Defeated,Dead,05/12/2023,5,12,2023
1308,Missouri,HB 12,Other anti-LGBTQ bills,Defeated,Vetoed in part by Governor,06/30/2023,6,30,2023
1309,Missouri,HB 11,Other anti-LGBTQ bills,Defeated,Failed to pass over partial veto,09/13/2023,9,13,2023
1310,Missouri,HB 10,Other anti-LGBTQ bills,Defeated,Dead,05/12/2023,5,12,2023
1311,Missouri,HB 9,Other anti-LGBTQ bills,Defeated,Dead,05/12/2023,5,12,2023
1312,Missouri,HB 8,Other anti-LGBTQ bills,Defeated,Dead,05/12/2023,5,12,2023
1313,Missouri,HB 7,Other anti-LGBTQ bills,Defeated,Dead,05/12/2023,5,12,2023
1314,Missouri,HB 6,Other anti-LGBTQ bills,Defeated,Dead,05/12/2023,5,12,2023
1315,Missouri,HB 5,Other anti-LGBTQ bills,Defeated,Dead,05/12/2023,5,12,2023
1316,Missouri,HB 4,Other anti-LGBTQ bills,Defeated,Dead,05/12/2023,5,12,2023
1317,Missouri,HB 3,Other anti-LGBTQ bills,Defeated,Dead,05/12/2023,5,12,2023
1318,Missouri,HB 2,Other anti-LGBTQ bills,Defeated,Dead,05/12/2023,5,12,2023
1319,Arkansas,HB 1738,Restricting student & educator rights,Defeated,Dead,05/01/2023,5,1,2023
1320,Missouri,HB 1333,Other anti-LGBTQ bills,Defeated,Dead,05/12/2023,5,12,2023
1321,Texas,HB 2659,Restricting student & educator rights | Weakening Civil Rights Laws,Defeated,Dead,05/29/2023,5,29,2023
1322,Texas,SB 1443,Restricting student & educator rights,Defeated,Dead,05/29/2023,5,29,2023
1323,Nevada,AB 374,Restricting student & educator rights,Defeated,No further action allowed,04/15/2023,4,15,2023
1324,Montana,SB 518,Restricting student & educator rights,Passed into Law,Governor signed,05/19/2023,5,19,2023
1325,Louisiana,HB 81,Restricting student & educator rights,Defeated,Governor vetoed 6/28/23; House veto override failed,07/18/2023,7,18,2023
1326,Texas,HB 5235,Other anti-LGBTQ bills | Restricting student & educator rights,Defeated,Dead,05/29/2023,5,29,2023
1327,Montana,HB 837,Restricting student & educator rights,Defeated,Missed transmittal deadline,04/06/2023,4,6,2023
1328,California,AB 1314,Restricting student & educator rights,Defeated,Held in Education Committee,04/10/2023,4,10,2023
1329,Texas,HB 5127,Other anti-LGBTQ bills,Defeated,Dead,05/29/2023,5,29,2023
1330,Texas,HB 5261,Restricting student & educator rights,Defeated,Dead,05/29/2023,5,29,2023
1331,Utah,SB 97,Other anti-LGBTQ bills,Passed into Law,Governor signed,03/14/2023,3,14,2023
1332,Arkansas,HB 1615,Weakening Civil Rights Laws,Passed into Law,Became act,04/12/2023,4,12,2023
1333,Texas,HB 2722,Restricting student & educator rights,Defeated,Dead,05/29/2023,5,29,2023
1334,Texas,HB 5256,Restricting student & educator rights,Defeated,Dead,05/29/2023,5,29,2023
1335,Texas,SB 2281,Free speech & expression bans | ,Defeated,Dead,05/29/2023,5,29,2023
1336,Idaho,HB 265,Free speech & expression bans | ,Defeated,Dead,04/06/2023,4,6,2023
1337,Texas,SB 17,Other anti-LGBTQ bills,Passed into Law,Governor signed,06/17/2023,6,17,2023
1338,Nevada,SB 288,Other anti-LGBTQ bills,Defeated,No further action allowed,04/15/2023,4,15,2023
1339,Texas,SB 2199,Weakening Civil Rights Laws,Defeated,Dead,05/29/2023,5,29,2023
1340,Texas,HB 4961,Restricting student & educator rights,Defeated,Dead,05/29/2023,5,29,2023
1341,Texas,HB 5236,Other anti-LGBTQ bills | Restricting student & educator rights,Defeated,Dead,05/29/2023,5,29,2023
1342,Texas,SB 8,Restricting student & educator rights,Defeated,Dead,05/29/2023,5,29,2023
1343,Texas,HB 4754,Healthcare restrictions | ,Defeated,Dead,05/29/2023,5,29,2023
1344,Texas,HB 4378,Free speech & expression bans | ,Defeated,Dead,05/29/2023,5,29,2023
1345,Texas,HB 4534,Restricting student & educator rights,Defeated,Dead,05/29/2023,5,29,2023
1346,Texas,SB 15,Restricting student & educator rights,Passed into Law,Governor signed,06/18/2023,6,18,2023
1347,Texas,HB 4624,Healthcare restrictions | ,Defeated,Dead,05/29/2023,5,29,2023
1348,Texas,HB 4129,Free speech & expression bans | ,Defeated,Dead,05/29/2023,5,29,2023
1349,Texas,SB 14,Healthcare restrictions | ,Passed into Law,Governor signed,06/02/2023,6,2,2023
1350,Texas,HB 3902,Other anti-LGBTQ bills,Defeated,Dead,05/29/2023,5,29,2023
1351,Texas,HB 3883,Other anti-LGBTQ bills,Defeated,Dead,05/29/2023,5,29,2023
1352,Indiana,SB 487,Other anti-LGBTQ bills,Defeated,Dead,04/28/2023,4,28,2023
1353,Iowa,SF 538,Healthcare restrictions | ,Passed into Law,Governor signed,03/22/2023,3,22,2023
1354,Utah,SB 39,Barriers to accurate IDs | ,Passed into Law,Governor signed,03/15/2023,3,15,2023
1355,Florida,HB 1521,Other anti-LGBTQ bills | Public accommodation bans,Passed into Law,Governor signed,05/17/2023,5,17,2023
1356,Florida,SB 1674,Other anti-LGBTQ bills | Public accommodation bans | Restricting student & educator rights,Defeated,Dead,05/05/2023,5,5,2023
1357,Florida,HB 1421,Barriers to accurate IDs | Healthcare restrictions | Weakening Civil Rights Laws,Defeated,Dead,05/05/2023,5,5,2023
1358,Florida,SB 254,Healthcare restrictions | Other anti-LGBTQ bills,Passed into Law,Governor signed,05/17/2023,5,17,2023
1359,Texas,HB 3213,Other anti-LGBTQ bills,Defeated,Dead,05/29/2023,5,29,2023
1360,Iowa,HF 623,Healthcare restrictions | ,Defeated,SF 538 substituted and bill withdrawn,03/08/2023,3,8,2023
1361,Iowa,SF 482,Restricting student & educator rights,Passed into Law,Governor signed,03/22/2023,3,22,2023
1362,Iowa,SF 496,Restricting student & educator rights,Passed into Law,Governor signed,05/26/2023,5,26,2023
1363,Iowa,HF 622,Restricting student & educator rights,Defeated,Withdrawn,03/16/2023,3,16,2023
1364,Texas,HB 3147,Other anti-LGBTQ bills,Defeated,Dead,05/29/2023,5,29,2023
1365,Texas,HB 2862,Other anti-LGBTQ bills,Defeated,Dead,05/29/2023,5,29,2023
1366,Texas,HB 3164,Other anti-LGBTQ bills,Defeated,Dead,05/29/2023,5,29,2023
1367,Kansas,SB 228,Other anti-LGBTQ bills,Passed into Law,Senate and House override of Governor veto,04/27/2023,4,27,2023
1368,Missouri,HB 1258,Restricting student & educator rights | Weakening Civil Rights Laws,Defeated,Dead,05/12/2023,5,12,2023
1369,Iowa,HSB 208,Restricting student & educator rights,Defeated,Refer to renumbered bill HF 622,03/16/2023,3,16,2023
1370,Florida,SB 266,Free speech & expression bans | Restricting student & educator rights,Passed into Law,Governor signed,05/15/2023,5,15,2023
1371,Florida,HB 999,Free speech & expression bans | Restricting student & educator rights,Defeated,Dead,05/05/2023,5,5,2023
1372,Florida,SB 1320,Restricting student & educator rights,Defeated,Dead,05/05/2023,5,5,2023
1373,Florida,HB 1223,Restricting student & educator rights,Advancing,Died in committee,05/05/2023,5,5,2023
1374,Missouri,HB 1332,Healthcare restrictions | ,Defeated,Dead,05/12/2023,5,12,2023
1375,Iowa,HSB 214,Healthcare restrictions | ,Defeated,Bill renumbered HF 623,03/02/2023,3,2,2023
1376,Iowa,SSB 1197,Healthcare restrictions | ,Defeated,Bill renumbered SF 538,03/02/2023,3,2,2023
1377,Missouri,SB 693,Free speech & expression bans | ,Defeated,Dead,05/12/2023,5,12,2023
1378,Utah,HB 209,Restricting student & educator rights,Passed into Law,Governor signed,03/17/2023,3,17,2023
1379,Florida,HB 1069,Restricting student & educator rights,Passed into Law,Governor signed,05/17/2023,5,17,2023
1380,Montana,SB 458,Other anti-LGBTQ bills,Passed into Law,Governor signed,05/19/2023,5,19,2023
1381,Florida,HB 991,Other anti-LGBTQ bills,Advancing,Died in committee,05/05/2023,5,5,2023
1382,Texas,SB 1082,Barriers to accurate IDs | Other anti-LGBTQ bills,Defeated,Dead,05/29/2023,5,29,2023
1383,Kentucky,HB 585,Barriers to accurate IDs | ,Defeated,Dead,03/30/2023,3,30,2023
1384,Utah,HB 463,Restricting student & educator rights,Defeated,Passed House; passed Senate; referred to House file,03/03/2023,3,3,2023
1385,Idaho,SB 1071,Restricting student & educator rights,Defeated,Dead,04/06/2023,4,6,2023
1386,Arkansas,SB 294,Restricting student & educator rights,Passed into Law,Became act without Governor's signature,03/14/2023,3,14,2023
